customer_id,customer_name,segment,industry,state,signup_date,status,account_manager
C01835,Customer-01835,SMB,Finance,AZ,2024-11-15,active,AM-035
C01836,Customer-01836,Startup,Retail,VA,2025-12-16,active,AM-036
C01837,Customer-01837,Enterprise,Technology,CA,2020-01-17,active,AM-037
C01838,Customer-01838,Mid-Market,Logistics,TX,2021-02-18,active,AM-038
C01839,Customer-01839,SMB,Energy,NY,2022-03-19,active,AM-039
C01840,Customer-01840,Startup,Education,FL,2023-04-20,active,AM-040
C01841,Customer-01841,Enterprise,Manufacturing,IL,2024-05-21,active,AM-041
C01842,Customer-01842,Mid-Market,Healthcare,WA,2025-06-22,active,AM-042
C01843,Customer-01843,SMB,Finance,MA,2020-07-23,churned,AM-043
C01844,Customer-01844,Startup,Retail,CO,2021-08-24,active,AM-044
C01845,Customer-01845,Enterprise,Technology,NC,2022-09-25,active,AM-045
C01846,Customer-01846,Mid-Market,Logistics,GA,2023-10-26,active,AM-046
C01847,Customer-01847,SMB,Energy,AZ,2024-11-27,active,AM-047
C01848,Customer-01848,Startup,Education,VA,2025-12-28,active,AM-048
C01849,Customer-01849,Enterprise,Manufacturing,CA,2020-01-01,active,AM-049
C01850,Customer-01850,Mid-Market,Healthcare,TX,2021-02-02,active,AM-050
C01851,Customer-01851,SMB,Finance,NY,2022-03-03,active,AM-051
C01852,Customer-01852,Startup,Retail,FL,2023-04-04,active,AM-052
C01853,Customer-01853,Enterprise,Technology,IL,2024-05-05,active,AM-053
C01854,Customer-01854,Mid-Market,Logistics,WA,2025-06-06,active,AM-054
C01855,Customer-01855,SMB,Energy,MA,2020-07-07,active,AM-055
C01856,Customer-01856,Startup,Education,CO,2021-08-08,active,AM-056
C01857,Customer-01857,Enterprise,Manufacturing,NC,2022-09-09,active,AM-057
C01858,Customer-01858,Mid-Market,Healthcare,GA,2023-10-10,active,AM-058
C01859,Customer-01859,SMB,Finance,AZ,2024-11-11,active,AM-059
C01860,Customer-01860,Startup,Retail,VA,2025-12-12,active,AM-060
C01861,Customer-01861,Enterprise,Technology,CA,2020-01-13,active,AM-061
C01862,Customer-01862,Mid-Market,Logistics,TX,2021-02-14,churned,AM-062
C01863,Customer-01863,SMB,Energy,NY,2022-03-15,active,AM-063
C01864,Customer-01864,Startup,Education,FL,2023-04-16,active,AM-064
C01865,Customer-01865,Enterprise,Manufacturing,IL,2024-05-17,active,AM-065
C01866,Customer-01866,Mid-Market,Healthcare,WA,2025-06-18,active,AM-066
C01867,Customer-01867,SMB,Finance,MA,2020-07-19,active,AM-067
C01868,Customer-01868,Startup,Retail,CO,2021-08-20,active,AM-068
C01869,Customer-01869,Enterprise,Technology,NC,2022-09-21,active,AM-069
C01870,Customer-01870,Mid-Market,Logistics,GA,2023-10-22,active,AM-070
C01871,Customer-01871,SMB,Energy,AZ,2024-11-23,active,AM-071
C01872,Customer-01872,Startup,Education,VA,2025-12-24,active,AM-072
C01873,Customer-01873,Enterprise,Manufacturing,CA,2020-01-25,active,AM-073
C01874,Customer-01874,Mid-Market,Healthcare,TX,2021-02-26,active,AM-074
C01875,Customer-01875,SMB,Finance,NY,2022-03-27,active,AM-075
C01876,Customer-01876,Startup,Retail,FL,2023-04-28,active,AM-001
C01877,Customer-01877,Enterprise,Technology,IL,2024-05-01,active,AM-002
C01878,Customer-01878,Mid-Market,Logistics,WA,2025-06-02,active,AM-003
C01879,Customer-01879,SMB,Energy,MA,2020-07-03,active,AM-004
C01880,Customer-01880,Startup,Education,CO,2021-08-04,active,AM-005
C01881,Customer-01881,Enterprise,Manufacturing,NC,2022-09-05,churned,AM-006
C01882,Customer-01882,Mid-Market,Healthcare,GA,2023-10-06,active,AM-007
C01883,Customer-01883,SMB,Finance,AZ,2024-11-07,active,AM-008
C01884,Customer-01884,Startup,Retail,VA,2025-12-08,active,AM-009
C01885,Customer-01885,Enterprise,Technology,CA,2020-01-09,active,AM-010
C01886,Customer-01886,Mid-Market,Logistics,TX,2021-02-10,active,AM-011
C01887,Customer-01887,SMB,Energy,NY,2022-03-11,active,AM-012
C01888,Customer-01888,Startup,Education,FL,2023-04-12,active,AM-013
C01889,Customer-01889,Enterprise,Manufacturing,IL,2024-05-13,active,AM-014
C01890,Customer-01890,Mid-Market,Healthcare,WA,2025-06-14,active,AM-015
C01891,Customer-01891,SMB,Finance,MA,2020-07-15,active,AM-016
C01892,Customer-01892,Startup,Retail,CO,2021-08-16,active,AM-017
C01893,Customer-01893,Enterprise,Technology,NC,2022-09-17,active,AM-018
C01894,Customer-01894,Mid-Market,Logistics,GA,2023-10-18,active,AM-019
C01895,Customer-01895,SMB,Energy,AZ,2024-11-19,active,AM-020
C01896,Customer-01896,Startup,Education,VA,2025-12-20,active,AM-021
C01897,Customer-01897,Enterprise,Manufacturing,CA,2020-01-21,active,AM-022
C01898,Customer-01898,Mid-Market,Healthcare,TX,2021-02-22,active,AM-023
C01899,Customer-01899,SMB,Finance,NY,2022-03-23,active,AM-024
C01900,Customer-01900,Startup,Retail,FL,2023-04-24,churned,AM-025
C01901,Customer-01901,Enterprise,Technology,IL,2024-05-25,active,AM-026
C01902,Customer-01902,Mid-Market,Logistics,WA,2025-06-26,active,AM-027
C01903,Customer-01903,SMB,Energy,MA,2020-07-27,active,AM-028
C01904,Customer-01904,Startup,Education,CO,2021-08-28,active,AM-029
C01905,Customer-01905,Enterprise,Manufacturing,NC,2022-09-01,active,AM-030
C01906,Customer-01906,Mid-Market,Healthcare,GA,2023-10-02,active,AM-031
C01907,Customer-01907,SMB,Finance,AZ,2024-11-03,active,AM-032
C01908,Customer-01908,Startup,Retail,VA,2025-12-04,active,AM-033
C01909,Customer-01909,Enterprise,Technology,CA,2020-01-05,active,AM-034
C01910,Customer-01910,Mid-Market,Logistics,TX,2021-02-06,active,AM-035
C01911,Customer-01911,SMB,Energy,NY,2022-03-07,active,AM-036
C01912,Customer-01912,Startup,Education,FL,2023-04-08,active,AM-037
C01913,Customer-01913,Enterprise,Manufacturing,IL,2024-05-09,active,AM-038
C01914,Customer-01914,Mid-Market,Healthcare,WA,2025-06-10,active,AM-039
C01915,Customer-01915,SMB,Finance,MA,2020-07-11,active,AM-040
C01916,Customer-01916,Startup,Retail,CO,2021-08-12,active,AM-041
C01917,Customer-01917,Enterprise,Technology,NC,2022-09-13,active,AM-042
C01918,Customer-01918,Mid-Market,Logistics,GA,2023-10-14,active,AM-043
C01919,Customer-01919,SMB,Energy,AZ,2024-11-15,churned,AM-044
C01920,Customer-01920,Startup,Education,VA,2025-12-16,active,AM-045
C01921,Customer-01921,Enterprise,Manufacturing,CA,2020-01-17,active,AM-046
C01922,Customer-01922,Mid-Market,Healthcare,TX,2021-02-18,active,AM-047
C01923,Customer-01923,SMB,Finance,NY,2022-03-19,active,AM-048
C01924,Customer-01924,Startup,Retail,FL,2023-04-20,active,AM-049
C01925,Customer-01925,Enterprise,Technology,IL,2024-05-21,active,AM-050
C01926,Customer-01926,Mid-Market,Logistics,WA,2025-06-22,active,AM-051
C01927,Customer-01927,SMB,Energy,MA,2020-07-23,active,AM-052
C01928,Customer-01928,Startup,Education,CO,2021-08-24,active,AM-053
C01929,Customer-01929,Enterprise,Manufacturing,NC,2022-09-25,active,AM-054
C01930,Customer-01930,Mid-Market,Healthcare,GA,2023-10-26,active,AM-055
C01931,Customer-01931,SMB,Finance,AZ,2024-11-27,active,AM-056
C01932,Customer-01932,Startup,Retail,VA,2025-12-28,active,AM-057
C01933,Customer-01933,Enterprise,Technology,CA,2020-01-01,active,AM-058
C01934,Customer-01934,Mid-Market,Logistics,TX,2021-02-02,active,AM-059
C01935,Customer-01935,SMB,Energy,NY,2022-03-03,active,AM-060
C01936,Customer-01936,Startup,Education,FL,2023-04-04,active,AM-061
C01937,Customer-01937,Enterprise,Manufacturing,IL,2024-05-05,active,AM-062
C01938,Customer-01938,Mid-Market,Healthcare,WA,2025-06-06,churned,AM-063
C01939,Customer-01939,SMB,Finance,MA,2020-07-07,active,AM-064
C01940,Customer-01940,Startup,Retail,CO,2021-08-08,active,AM-065
C01941,Customer-01941,Enterprise,Technology,NC,2022-09-09,active,AM-066
C01942,Customer-01942,Mid-Market,Logistics,GA,2023-10-10,active,AM-067
C01943,Customer-01943,SMB,Energy,AZ,2024-11-11,active,AM-068
C01944,Customer-01944,Startup,Education,VA,2025-12-12,active,AM-069
C01945,Customer-01945,Enterprise,Manufacturing,CA,2020-01-13,active,AM-070
C01946,Customer-01946,Mid-Market,Healthcare,TX,2021-02-14,active,AM-071
C01947,Customer-01947,SMB,Finance,NY,2022-03-15,active,AM-072
C01948,Customer-01948,Startup,Retail,FL,2023-04-16,active,AM-073
C01949,Customer-01949,Enterprise,Technology,IL,2024-05-17,active,AM-074
C01950,Customer-01950,Mid-Market,Logistics,WA,2025-06-18,active,AM-075
C01951,Customer-01951,SMB,Energy,MA,2020-07-19,active,AM-001
C01952,Customer-01952,Startup,Education,CO,2021-08-20,active,AM-002
C01953,Customer-01953,Enterprise,Manufacturing,NC,2022-09-21,active,AM-003
C01954,Customer-01954,Mid-Market,Healthcare,GA,2023-10-22,active,AM-004
C01955,Customer-01955,SMB,Finance,AZ,2024-11-23,active,AM-005
C01956,Customer-01956,Startup,Retail,VA,2025-12-24,active,AM-006
C01957,Customer-01957,Enterprise,Technology,CA,2020-01-25,churned,AM-007
C01958,Customer-01958,Mid-Market,Logistics,TX,2021-02-26,active,AM-008
C01959,Customer-01959,SMB,Energy,NY,2022-03-27,active,AM-009
C01960,Customer-01960,Startup,Education,FL,2023-04-28,active,AM-010
C01961,Customer-01961,Enterprise,Manufacturing,IL,2024-05-01,active,AM-011
C01962,Customer-01962,Mid-Market,Healthcare,WA,2025-06-02,active,AM-012
C01963,Customer-01963,SMB,Finance,MA,2020-07-03,active,AM-013
C01964,Customer-01964,Startup,Retail,CO,2021-08-04,active,AM-014
C01965,Customer-01965,Enterprise,Technology,NC,2022-09-05,active,AM-015
C01966,Customer-01966,Mid-Market,Logistics,GA,2023-10-06,active,AM-016
C01967,Customer-01967,SMB,Energy,AZ,2024-11-07,active,AM-017
C01968,Customer-01968,Startup,Education,VA,2025-12-08,active,AM-018
C01969,Customer-01969,Enterprise,Manufacturing,CA,2020-01-09,active,AM-019
C01970,Customer-01970,Mid-Market,Healthcare,TX,2021-02-10,active,AM-020
C01971,Customer-01971,SMB,Finance,NY,2022-03-11,active,AM-021
C01972,Customer-01972,Startup,Retail,FL,2023-04-12,active,AM-022
C01973,Customer-01973,Enterprise,Technology,IL,2024-05-13,active,AM-023
C01974,Customer-01974,Mid-Market,Logistics,WA,2025-06-14,active,AM-024
C01975,Customer-01975,SMB,Energy,MA,2020-07-15,active,AM-025
C01976,Customer-01976,Startup,Education,CO,2021-08-16,churned,AM-026
C01977,Customer-01977,Enterprise,Manufacturing,NC,2022-09-17,active,AM-027
C01978,Customer-01978,Mid-Market,Healthcare,GA,2023-10-18,active,AM-028
C01979,Customer-01979,SMB,Finance,AZ,2024-11-19,active,AM-029
C01980,Customer-01980,Startup,Retail,VA,2025-12-20,active,AM-030
C01981,Customer-01981,Enterprise,Technology,CA,2020-01-21,active,AM-031
C01982,Customer-01982,Mid-Market,Logistics,TX,2021-02-22,active,AM-032
C01983,Customer-01983,SMB,Energy,NY,2022-03-23,active,AM-033
C01984,Customer-01984,Startup,Education,FL,2023-04-24,active,AM-034
C01985,Customer-01985,Enterprise,Manufacturing,IL,2024-05-25,active,AM-035
C01986,Customer-01986,Mid-Market,Healthcare,WA,2025-06-26,active,AM-036
C01987,Customer-01987,SMB,Finance,MA,2020-07-27,active,AM-037
C01988,Customer-01988,Startup,Retail,CO,2021-08-28,active,AM-038
C01989,Customer-01989,Enterprise,Technology,NC,2022-09-01,active,AM-039
C01990,Customer-01990,Mid-Market,Logistics,GA,2023-10-02,active,AM-040
C01991,Customer-01991,SMB,Energy,AZ,2024-11-03,active,AM-041
C01992,Customer-01992,Startup,Education,VA,2025-12-04,active,AM-042
C01993,Customer-01993,Enterprise,Manufacturing,CA,2020-01-05,active,AM-043
C01994,Customer-01994,Mid-Market,Healthcare,TX,2021-02-06,active,AM-044
C01995,Customer-01995,SMB,Finance,NY,2022-03-07,churned,AM-045
C01996,Customer-01996,Startup,Retail,FL,2023-04-08,active,AM-046
C01997,Customer-01997,Enterprise,Technology,IL,2024-05-09,active,AM-047
C01998,Customer-01998,Mid-Market,Logistics,WA,2025-06-10,active,AM-048
C01999,Customer-01999,SMB,Energy,MA,2020-07-11,active,AM-049
C02000,Customer-02000,Startup,Education,CO,2021-08-12,active,AM-050
C02001,Customer-02001,Enterprise,Manufacturing,NC,2022-09-13,active,AM-051
C02002,Customer-02002,Mid-Market,Healthcare,GA,2023-10-14,active,AM-052
C02003,Customer-02003,SMB,Finance,AZ,2024-11-15,active,AM-053
C02004,Customer-02004,Startup,Retail,VA,2025-12-16,active,AM-054
C02005,Customer-02005,Enterprise,Technology,CA,2020-01-17,active,AM-055
C02006,Customer-02006,Mid-Market,Logistics,TX,2021-02-18,active,AM-056
C02007,Customer-02007,SMB,Energy,NY,2022-03-19,active,AM-057
C02008,Customer-02008,Startup,Education,FL,2023-04-20,active,AM-058
C02009,Customer-02009,Enterprise,Manufacturing,IL,2024-05-21,active,AM-059
C02010,Customer-02010,Mid-Market,Healthcare,WA,2025-06-22,active,AM-060
C02011,Customer-02011,SMB,Finance,MA,2020-07-23,active,AM-061
C02012,Customer-02012,Startup,Retail,CO,2021-08-24,active,AM-062
C02013,Customer-02013,Enterprise,Technology,NC,2022-09-25,active,AM-063
C02014,Customer-02014,Mid-Market,Logistics,GA,2023-10-26,churned,AM-064
C02015,Customer-02015,SMB,Energy,AZ,2024-11-27,active,AM-065
C02016,Customer-02016,Startup,Education,VA,2025-12-28,active,AM-066
C02017,Customer-02017,Enterprise,Manufacturing,CA,2020-01-01,active,AM-067
C02018,Customer-02018,Mid-Market,Healthcare,TX,2021-02-02,active,AM-068
C02019,Customer-02019,SMB,Finance,NY,2022-03-03,active,AM-069
C02020,Customer-02020,Startup,Retail,FL,2023-04-04,active,AM-070
C02021,Customer-02021,Enterprise,Technology,IL,2024-05-05,active,AM-071
C02022,Customer-02022,Mid-Market,Logistics,WA,2025-06-06,active,AM-072
C02023,Customer-02023,SMB,Energy,MA,2020-07-07,active,AM-073
C02024,Customer-02024,Startup,Education,CO,2021-08-08,active,AM-074
C02025,Customer-02025,Enterprise,Manufacturing,NC,2022-09-09,active,AM-075
C02026,Customer-02026,Mid-Market,Healthcare,GA,2023-10-10,active,AM-001
C02027,Customer-02027,SMB,Finance,AZ,2024-11-11,active,AM-002
C02028,Customer-02028,Startup,Retail,VA,2025-12-12,active,AM-003
C02029,Customer-02029,Enterprise,Technology,CA,2020-01-13,active,AM-004
C02030,Customer-02030,Mid-Market,Logistics,TX,2021-02-14,active,AM-005
C02031,Customer-02031,SMB,Energy,NY,2022-03-15,active,AM-006
C02032,Customer-02032,Startup,Education,FL,2023-04-16,active,AM-007
C02033,Customer-02033,Enterprise,Manufacturing,IL,2024-05-17,churned,AM-008
C02034,Customer-02034,Mid-Market,Healthcare,WA,2025-06-18,active,AM-009
C02035,Customer-02035,SMB,Finance,MA,2020-07-19,active,AM-010
C02036,Customer-02036,Startup,Retail,CO,2021-08-20,active,AM-011
C02037,Customer-02037,Enterprise,Technology,NC,2022-09-21,active,AM-012
C02038,Customer-02038,Mid-Market,Logistics,GA,2023-10-22,active,AM-013
C02039,Customer-02039,SMB,Energy,AZ,2024-11-23,active,AM-014
C02040,Customer-02040,Startup,Education,VA,2025-12-24,active,AM-015
C02041,Customer-02041,Enterprise,Manufacturing,CA,2020-01-25,active,AM-016
C02042,Customer-02042,Mid-Market,Healthcare,TX,2021-02-26,active,AM-017
C02043,Customer-02043,SMB,Finance,NY,2022-03-27,active,AM-018
C02044,Customer-02044,Startup,Retail,FL,2023-04-28,active,AM-019
C02045,Customer-02045,Enterprise,Technology,IL,2024-05-01,active,AM-020
C02046,Customer-02046,Mid-Market,Logistics,WA,2025-06-02,active,AM-021
C02047,Customer-02047,SMB,Energy,MA,2020-07-03,active,AM-022
C02048,Customer-02048,Startup,Education,CO,2021-08-04,active,AM-023
C02049,Customer-02049,Enterprise,Manufacturing,NC,2022-09-05,active,AM-024
C02050,Customer-02050,Mid-Market,Healthcare,GA,2023-10-06,active,AM-025
C02051,Customer-02051,SMB,Finance,AZ,2024-11-07,active,AM-026
C02052,Customer-02052,Startup,Retail,VA,2025-12-08,churned,AM-027
C02053,Customer-02053,Enterprise,Technology,CA,2020-01-09,active,AM-028
C02054,Customer-02054,Mid-Market,Logistics,TX,2021-02-10,active,AM-029
C02055,Customer-02055,SMB,Energy,NY,2022-03-11,active,AM-030
C02056,Customer-02056,Startup,Education,FL,2023-04-12,active,AM-031
C02057,Customer-02057,Enterprise,Manufacturing,IL,2024-05-13,active,AM-032
C02058,Customer-02058,Mid-Market,Healthcare,WA,2025-06-14,active,AM-033
C02059,Customer-02059,SMB,Finance,MA,2020-07-15,active,AM-034
C02060,Customer-02060,Startup,Retail,CO,2021-08-16,active,AM-035
C02061,Customer-02061,Enterprise,Technology,NC,2022-09-17,active,AM-036
C02062,Customer-02062,Mid-Market,Logistics,GA,2023-10-18,active,AM-037
C02063,Customer-02063,SMB,Energy,AZ,2024-11-19,active,AM-038
C02064,Customer-02064,Startup,Education,VA,2025-12-20,active,AM-039
C02065,Customer-02065,Enterprise,Manufacturing,CA,2020-01-21,active,AM-040
C02066,Customer-02066,Mid-Market,Healthcare,TX,2021-02-22,active,AM-041
C02067,Customer-02067,SMB,Finance,NY,2022-03-23,active,AM-042
C02068,Customer-02068,Startup,Retail,FL,2023-04-24,active,AM-043
C02069,Customer-02069,Enterprise,Technology,IL,2024-05-25,active,AM-044
C02070,Customer-02070,Mid-Market,Logistics,WA,2025-06-26,active,AM-045
C02071,Customer-02071,SMB,Energy,MA,2020-07-27,churned,AM-046
C02072,Customer-02072,Startup,Education,CO,2021-08-28,active,AM-047
C02073,Customer-02073,Enterprise,Manufacturing,NC,2022-09-01,active,AM-048
C02074,Customer-02074,Mid-Market,Healthcare,GA,2023-10-02,active,AM-049
C02075,Customer-02075,SMB,Finance,AZ,2024-11-03,active,AM-050
C02076,Customer-02076,Startup,Retail,VA,2025-12-04,active,AM-051
C02077,Customer-02077,Enterprise,Technology,CA,2020-01-05,active,AM-052
C02078,Customer-02078,Mid-Market,Logistics,TX,2021-02-06,active,AM-053
C02079,Customer-02079,SMB,Energy,NY,2022-03-07,active,AM-054
C02080,Customer-02080,Startup,Education,FL,2023-04-08,active,AM-055
C02081,Customer-02081,Enterprise,Manufacturing,IL,2024-05-09,active,AM-056
C02082,Customer-02082,Mid-Market,Healthcare,WA,2025-06-10,active,AM-057
C02083,Customer-02083,SMB,Finance,MA,2020-07-11,active,AM-058
C02084,Customer-02084,Startup,Retail,CO,2021-08-12,active,AM-059
C02085,Customer-02085,Enterprise,Technology,NC,2022-09-13,active,AM-060
C02086,Customer-02086,Mid-Market,Logistics,GA,2023-10-14,active,AM-061
C02087,Customer-02087,SMB,Energy,AZ,2024-11-15,active,AM-062
C02088,Customer-02088,Startup,Education,VA,2025-12-16,active,AM-063
C02089,Customer-02089,Enterprise,Manufacturing,CA,2020-01-17,active,AM-064
C02090,Customer-02090,Mid-Market,Healthcare,TX,2021-02-18,churned,AM-065
C02091,Customer-02091,SMB,Finance,NY,2022-03-19,active,AM-066
C02092,Customer-02092,Startup,Retail,FL,2023-04-20,active,AM-067
C02093,Customer-02093,Enterprise,Technology,IL,2024-05-21,active,AM-068
C02094,Customer-02094,Mid-Market,Logistics,WA,2025-06-22,active,AM-069
C02095,Customer-02095,SMB,Energy,MA,2020-07-23,active,AM-070
C02096,Customer-02096,Startup,Education,CO,2021-08-24,active,AM-071
C02097,Customer-02097,Enterprise,Manufacturing,NC,2022-09-25,active,AM-072
C02098,Customer-02098,Mid-Market,Healthcare,GA,2023-10-26,active,AM-073
C02099,Customer-02099,SMB,Finance,AZ,2024-11-27,active,AM-074
C02100,Customer-02100,Startup,Retail,VA,2025-12-28,active,AM-075
C02101,Customer-02101,Enterprise,Technology,CA,2020-01-01,active,AM-001
C02102,Customer-02102,Mid-Market,Logistics,TX,2021-02-02,active,AM-002
C02103,Customer-02103,SMB,Energy,NY,2022-03-03,active,AM-003
C02104,Customer-02104,Startup,Education,FL,2023-04-04,active,AM-004
C02105,Customer-02105,Enterprise,Manufacturing,IL,2024-05-05,active,AM-005
C02106,Customer-02106,Mid-Market,Healthcare,WA,2025-06-06,active,AM-006
C02107,Customer-02107,SMB,Finance,MA,2020-07-07,active,AM-007
C02108,Customer-02108,Startup,Retail,CO,2021-08-08,active,AM-008
C02109,Customer-02109,Enterprise,Technology,NC,2022-09-09,churned,AM-009
C02110,Customer-02110,Mid-Market,Logistics,GA,2023-10-10,active,AM-010
C02111,Customer-02111,SMB,Energy,AZ,2024-11-11,active,AM-011
C02112,Customer-02112,Startup,Education,VA,2025-12-12,active,AM-012
C02113,Customer-02113,Enterprise,Manufacturing,CA,2020-01-13,active,AM-013
C02114,Customer-02114,Mid-Market,Healthcare,TX,2021-02-14,active,AM-014
C02115,Customer-02115,SMB,Finance,NY,2022-03-15,active,AM-015
C02116,Customer-02116,Startup,Retail,FL,2023-04-16,active,AM-016
C02117,Customer-02117,Enterprise,Technology,IL,2024-05-17,active,AM-017
C02118,Customer-02118,Mid-Market,Logistics,WA,2025-06-18,active,AM-018
C02119,Customer-02119,SMB,Energy,MA,2020-07-19,active,AM-019
C02120,Customer-02120,Startup,Education,CO,2021-08-20,active,AM-020
C02121,Customer-02121,Enterprise,Manufacturing,NC,2022-09-21,active,AM-021
C02122,Customer-02122,Mid-Market,Healthcare,GA,2023-10-22,active,AM-022
C02123,Customer-02123,SMB,Finance,AZ,2024-11-23,active,AM-023
C02124,Customer-02124,Startup,Retail,VA,2025-12-24,active,AM-024
C02125,Customer-02125,Enterprise,Technology,CA,2020-01-25,active,AM-025
C02126,Customer-02126,Mid-Market,Logistics,TX,2021-02-26,active,AM-026
C02127,Customer-02127,SMB,Energy,NY,2022-03-27,active,AM-027
C02128,Customer-02128,Startup,Education,FL,2023-04-28,churned,AM-028
C02129,Customer-02129,Enterprise,Manufacturing,IL,2024-05-01,active,AM-029
C02130,Customer-02130,Mid-Market,Healthcare,WA,2025-06-02,active,AM-030
C02131,Customer-02131,SMB,Finance,MA,2020-07-03,active,AM-031
C02132,Customer-02132,Startup,Retail,CO,2021-08-04,active,AM-032
C02133,Customer-02133,Enterprise,Technology,NC,2022-09-05,active,AM-033
C02134,Customer-02134,Mid-Market,Logistics,GA,2023-10-06,active,AM-034
C02135,Customer-02135,SMB,Energy,AZ,2024-11-07,active,AM-035
C02136,Customer-02136,Startup,Education,VA,2025-12-08,active,AM-036
C02137,Customer-02137,Enterprise,Manufacturing,CA,2020-01-09,active,AM-037
C02138,Customer-02138,Mid-Market,Healthcare,TX,2021-02-10,active,AM-038
C02139,Customer-02139,SMB,Finance,NY,2022-03-11,active,AM-039
C02140,Customer-02140,Startup,Retail,FL,2023-04-12,active,AM-040
C02141,Customer-02141,Enterprise,Technology,IL,2024-05-13,active,AM-041
C02142,Customer-02142,Mid-Market,Logistics,WA,2025-06-14,active,AM-042
C02143,Customer-02143,SMB,Energy,MA,2020-07-15,active,AM-043
C02144,Customer-02144,Startup,Education,CO,2021-08-16,active,AM-044
C02145,Customer-02145,Enterprise,Manufacturing,NC,2022-09-17,active,AM-045
C02146,Customer-02146,Mid-Market,Healthcare,GA,2023-10-18,active,AM-046
C02147,Customer-02147,SMB,Finance,AZ,2024-11-19,churned,AM-047
C02148,Customer-02148,Startup,Retail,VA,2025-12-20,active,AM-048
C02149,Customer-02149,Enterprise,Technology,CA,2020-01-21,active,AM-049
C02150,Customer-02150,Mid-Market,Logistics,TX,2021-02-22,active,AM-050
C02151,Customer-02151,SMB,Energy,NY,2022-03-23,active,AM-051
C02152,Customer-02152,Startup,Education,FL,2023-04-24,active,AM-052
C02153,Customer-02153,Enterprise,Manufacturing,IL,2024-05-25,active,AM-053
C02154,Customer-02154,Mid-Market,Healthcare,WA,2025-06-26,active,AM-054
C02155,Customer-02155,SMB,Finance,MA,2020-07-27,active,AM-055
C02156,Customer-02156,Startup,Retail,CO,2021-08-28,active,AM-056
C02157,Customer-02157,Enterprise,Technology,NC,2022-09-01,active,AM-057
C02158,Customer-02158,Mid-Market,Logistics,GA,2023-10-02,active,AM-058
C02159,Customer-02159,SMB,Energy,AZ,2024-11-03,active,AM-059
C02160,Customer-02160,Startup,Education,VA,2025-12-04,active,AM-060
C02161,Customer-02161,Enterprise,Manufacturing,CA,2020-01-05,active,AM-061
C02162,Customer-02162,Mid-Market,Healthcare,TX,2021-02-06,active,AM-062
C02163,Customer-02163,SMB,Finance,NY,2022-03-07,active,AM-063
C02164,Customer-02164,Startup,Retail,FL,2023-04-08,active,AM-064
C02165,Customer-02165,Enterprise,Technology,IL,2024-05-09,active,AM-065
C02166,Customer-02166,Mid-Market,Logistics,WA,2025-06-10,churned,AM-066
C02167,Customer-02167,SMB,Energy,MA,2020-07-11,active,AM-067
C02168,Customer-02168,Startup,Education,CO,2021-08-12,active,AM-068
C02169,Customer-02169,Enterprise,Manufacturing,NC,2022-09-13,active,AM-069
C02170,Customer-02170,Mid-Market,Healthcare,GA,2023-10-14,active,AM-070
C02171,Customer-02171,SMB,Finance,AZ,2024-11-15,active,AM-071
C02172,Customer-02172,Startup,Retail,VA,2025-12-16,active,AM-072
C02173,Customer-02173,Enterprise,Technology,CA,2020-01-17,active,AM-073
C02174,Customer-02174,Mid-Market,Logistics,TX,2021-02-18,active,AM-074
C02175,Customer-02175,SMB,Energy,NY,2022-03-19,active,AM-075
C02176,Customer-02176,Startup,Education,FL,2023-04-20,active,AM-001
C02177,Customer-02177,Enterprise,Manufacturing,IL,2024-05-21,active,AM-002
C02178,Customer-02178,Mid-Market,Healthcare,WA,2025-06-22,active,AM-003
C02179,Customer-02179,SMB,Finance,MA,2020-07-23,active,AM-004
C02180,Customer-02180,Startup,Retail,CO,2021-08-24,active,AM-005
C02181,Customer-02181,Enterprise,Technology,NC,2022-09-25,active,AM-006
C02182,Customer-02182,Mid-Market,Logistics,GA,2023-10-26,active,AM-007
C02183,Customer-02183,SMB,Energy,AZ,2024-11-27,active,AM-008
C02184,Customer-02184,Startup,Education,VA,2025-12-28,active,AM-009
C02185,Customer-02185,Enterprise,Manufacturing,CA,2020-01-01,churned,AM-010
C02186,Customer-02186,Mid-Market,Healthcare,TX,2021-02-02,active,AM-011
C02187,Customer-02187,SMB,Finance,NY,2022-03-03,active,AM-012
C02188,Customer-02188,Startup,Retail,FL,2023-04-04,active,AM-013
C02189,Customer-02189,Enterprise,Technology,IL,2024-05-05,active,AM-014
C02190,Customer-02190,Mid-Market,Logistics,WA,2025-06-06,active,AM-015
C02191,Customer-02191,SMB,Energy,MA,2020-07-07,active,AM-016
C02192,Customer-02192,Startup,Education,CO,2021-08-08,active,AM-017
C02193,Customer-02193,Enterprise,Manufacturing,NC,2022-09-09,active,AM-018
C02194,Customer-02194,Mid-Market,Healthcare,GA,2023-10-10,active,AM-019
C02195,Customer-02195,SMB,Finance,AZ,2024-11-11,active,AM-020
C02196,Customer-02196,Startup,Retail,VA,2025-12-12,active,AM-021
C02197,Customer-02197,Enterprise,Technology,CA,2020-01-13,active,AM-022
C02198,Customer-02198,Mid-Market,Logistics,TX,2021-02-14,active,AM-023
C02199,Customer-02199,SMB,Energy,NY,2022-03-15,active,AM-024
C02200,Customer-02200,Startup,Education,FL,2023-04-16,active,AM-025
C02201,Customer-02201,Enterprise,Manufacturing,IL,2024-05-17,active,AM-026
