sale_id,sale_date,customer_id,product_id,sales_channel,region,quantity,unit_price,discount_pct,gross_sales,net_sales,cost,profit,promo_code,payment_method,is_returned
S002598,2025-02-15,C00098,P0186,Partner,East,4,71.05,0.00,284.20,284.20,197.52,86.68,PROMO-B,ACH,false
S002599,2025-02-16,C00099,P0193,Direct,Central,5,517.00,0.03,2585.00,2507.45,1805.36,702.09,PROMO-C,Wire,false
S002600,2025-02-17,C00100,P0200,InsideSales,South,6,53.00,0.06,318.01,298.93,222.71,76.23,,Invoice,false
S002601,2025-02-18,C00101,P0207,Online,West,7,221.16,0.09,1548.12,1408.79,803.01,605.78,PROMO-A,Card,false
S002602,2025-02-19,C00102,P0214,Partner,East,8,57.13,0.12,457.04,402.20,239.31,162.89,PROMO-B,ACH,false
S002603,2025-02-20,C00103,P0221,Direct,Central,9,250.00,0.15,2250.00,1912.50,1185.75,726.75,PROMO-C,Wire,false
S002604,2025-02-21,C00104,P0228,InsideSales,South,10,25.88,0.18,258.82,212.24,136.89,75.34,PROMO-D,Invoice,false
S002605,2025-02-22,C00105,P0235,Online,West,11,265.08,0.00,2915.88,2915.88,1953.64,962.24,,Card,false
S002606,2025-02-23,C00106,P0242,Partner,East,12,43.93,0.03,527.16,511.35,355.38,155.96,PROMO-B,ACH,false
S002607,2025-02-24,C00107,P0249,Direct,Central,13,436.50,0.06,5674.50,5334.03,3840.50,1493.53,PROMO-C,Wire,false
S002608,2025-02-25,C00108,P0256,InsideSales,South,14,44.82,0.09,627.45,570.97,425.38,145.60,PROMO-D,Invoice,false
S002609,2025-02-26,C00109,P0263,Online,West,15,336.00,0.12,5040.00,4435.20,2528.06,1907.14,PROMO-A,Card,false
S002610,2025-02-27,C00110,P0270,Partner,East,1,217.21,0.15,217.21,184.63,109.85,74.77,,ACH,false
S002611,2025-02-28,C00111,P0277,Direct,Central,2,611.00,0.18,1222.00,1002.04,621.26,380.78,PROMO-C,Wire,false
S002612,2025-02-01,C00112,P0284,InsideSales,South,3,14.80,0.00,44.41,44.41,28.64,15.76,PROMO-D,Invoice,false
S002613,2025-02-02,C00113,P0291,Online,West,4,378.30,0.03,1513.20,1467.80,983.43,484.38,PROMO-A,Card,false
S002614,2025-02-03,C00114,P0298,Partner,East,5,198.97,0.06,994.85,935.16,649.94,285.22,PROMO-B,ACH,false
S002615,2025-02-04,C00115,P0305,Direct,Central,6,350.00,0.09,2100.00,1911.00,1375.92,535.08,,Wire,false
S002616,2025-03-05,C00116,P0312,InsideSales,South,7,36.03,0.12,252.23,221.96,165.36,56.60,PROMO-D,Invoice,false
S002617,2025-03-06,C00117,P0319,Online,West,8,417.36,0.15,3338.88,2838.05,1617.69,1220.36,PROMO-A,Card,false
S002618,2025-03-07,C00118,P0326,Partner,East,9,181.45,0.18,1633.05,1339.10,796.77,542.34,PROMO-B,ACH,false
S002619,2025-03-08,C99999,P0333,Direct,Central,10,533.50,0.00,5335.00,5335.00,3307.70,2027.30,PROMO-C,Wire,false
S002620,2025-03-09,C00120,P9999,InsideSales,South,11,196.01,0.03,2156.16,2091.48,1349.00,742.48,,Invoice,false
S002621,2025-03-10,C00121,P0347,Online,West,12,498.00,0.06,5976.00,5617.44,3763.68,1853.76,PROMO-A,Card,false
S002622,2025-03-11,C00122,P0354,Partner,East,13,180.67,0.09,2348.71,2137.33,1485.44,651.88,PROMO-B,ACH,false
S002623,2025-03-12,C00123,P0361,Direct,Central,14,235.00,0.12,3290.00,2895.20,2084.54,810.66,PROMO-C,Wire,false
S002624,2025-03-13,C00124,P0368,InsideSales,South,15,24.35,0.15,365.29,310.49,231.32,79.18,PROMO-D,Invoice,true
S002625,2025-03-14,C00125,P0375,Online,West,1,535.44,0.18,535.44,439.06,250.26,188.80,,Card,false
S002626,2025-03-15,C00126,P0382,Partner,East,2,163.51,0.00,327.02,327.02,194.58,132.44,PROMO-B,ACH,false
S002627,2025-03-16,C00127,P0389,Direct,Central,3,450.00,0.03,1350.00,1309.50,811.89,497.61,PROMO-C,Wire,false
S002628,2025-03-17,C00128,P0396,InsideSales,South,4,46.18,0.06,184.73,173.65,112.00,61.64,PROMO-D,Invoice,false
S002629,2025-03-18,C00129,P0003,Online,West,5,146.64,0.09,733.20,667.21,447.03,220.18,PROMO-A,Card,false
S002630,2025-03-19,C00130,P0010,Partner,East,6,89.77,0.12,538.62,473.99,329.42,144.57,,ACH,false
S002631,2025-03-20,C00131,P0017,Direct,Central,7,630.50,0.15,4413.50,3751.47,2701.06,1050.41,PROMO-C,Wire,false
S002632,2025-03-21,C00132,P0024,InsideSales,South,8,15.27,0.18,122.14,100.15,74.62,25.54,PROMO-D,Invoice,false
S002633,2025-03-22,C00133,P0031,Online,West,9,210.00,0.00,1890.00,1890.00,1077.30,812.70,PROMO-A,Card,false
S002634,2025-03-23,C00134,P0038,Partner,East,10,83.23,0.03,832.30,807.33,480.36,326.97,PROMO-B,ACH,false
S002635,2025-03-24,C00135,P0045,Direct,Central,11,329.00,0.06,3619.00,3401.86,2109.15,1292.71,,Wire,false
S002636,2025-03-25,C00136,P0052,InsideSales,South,12,33.90,0.09,406.83,370.22,238.79,131.43,PROMO-D,Invoice,false
S002637,2025-03-26,C00137,P0059,Online,West,13,256.08,0.12,3329.04,2929.56,1962.80,966.75,PROMO-A,Card,false
S002638,2025-03-27,C00138,P0066,Partner,East,14,68.95,0.15,965.30,820.50,570.25,250.25,PROMO-B,ACH,false
S002639,2025-03-28,C00139,P0073,Direct,Central,15,550.00,0.18,8250.00,6765.00,4870.80,1894.20,PROMO-C,Wire,false
S002640,2025-03-01,C00140,P0080,InsideSales,South,1,56.33,0.00,56.33,56.33,41.97,14.36,,Invoice,false
S002641,2025-03-02,C00141,P0087,Online,West,2,298.92,0.03,597.84,579.90,330.55,249.36,PROMO-A,Card,false
S002642,2025-03-03,C00142,P0094,Partner,East,3,55.39,0.06,166.17,156.20,92.94,63.26,PROMO-B,ACH,false
S002643,2025-03-04,C00143,P0101,Direct,Central,4,242.50,0.09,970.00,882.70,547.27,335.43,PROMO-C,Wire,false
S002644,2025-03-05,C00144,P0108,InsideSales,South,5,25.12,0.12,125.59,110.52,71.28,39.23,PROMO-D,Invoice,false
S002645,2025-03-06,C00145,P0115,Online,West,6,372.00,0.15,2232.00,1897.20,1271.12,626.08,,Card,false
S002646,2025-04-07,C00146,P0122,Partner,East,7,46.69,0.18,326.83,268.00,186.26,81.74,PROMO-B,ACH,false
S002647,2025-04-08,C00147,P0129,Direct,Central,8,423.00,0.00,3384.00,3384.00,2436.48,947.52,PROMO-C,Wire,false
S002648,2025-04-09,C00148,P0136,InsideSales,South,9,43.45,0.03,391.07,379.34,282.61,96.73,PROMO-D,Invoice,false
S002649,2025-04-10,C00149,P0143,Online,West,10,413.22,0.06,4132.20,3884.27,2214.03,1670.24,PROMO-A,Card,false
S002650,2025-04-11,C00150,P0150,Partner,East,11,210.79,0.09,2318.69,2110.01,1255.45,854.55,,ACH,false
S002651,2025-04-12,C00151,P0157,Direct,Central,12,650.00,0.12,7800.00,6864.00,4255.68,2608.32,PROMO-C,Wire,false
S002652,2025-04-13,C00152,P0164,InsideSales,South,13,15.73,0.15,204.52,173.84,112.13,61.71,PROMO-D,Invoice,false
S002653,2025-04-14,C00153,P0171,Online,West,14,451.20,0.18,6316.80,5179.78,3470.45,1709.33,PROMO-A,Card,false
S002654,2025-04-15,C00154,P0178,Partner,East,15,192.91,0.00,2893.65,2893.65,2011.09,882.56,PROMO-B,ACH,false
S002655,2025-04-16,C00155,P0185,Direct,Central,1,339.50,0.03,339.50,329.31,237.11,92.21,,Wire,false
S002656,2025-04-17,C00156,P0192,InsideSales,South,2,34.97,0.06,69.94,65.74,48.98,16.76,PROMO-D,Invoice,false
S002657,2025-04-18,C00157,P0199,Online,West,3,534.00,0.09,1602.00,1457.82,830.96,626.86,PROMO-A,Card,false
S002658,2025-04-19,C00158,P0206,Partner,East,4,192.85,0.12,771.40,678.83,403.91,274.93,PROMO-B,ACH,false
S002659,2025-04-20,C00159,P0213,Direct,Central,5,517.00,0.15,2585.00,2197.25,1362.30,834.95,PROMO-C,Wire,false
S002660,2025-04-21,C00160,P0220,InsideSales,South,6,53.00,0.18,318.01,260.77,168.20,92.57,,Invoice,false
S002661,2025-04-22,C00161,P0227,Online,West,7,133.86,0.00,937.02,937.02,627.80,309.22,PROMO-A,Card,false
S002662,2025-04-23,C00162,P0234,Partner,East,8,175.33,0.03,1402.64,1360.56,945.59,414.97,PROMO-B,ACH,false
S002663,2025-04-24,C00163,P0241,Direct,Central,9,250.00,0.06,2250.00,2115.00,1522.80,592.20,PROMO-C,Wire,false
S002664,2025-04-25,C00164,P0248,InsideSales,South,10,25.88,0.09,258.82,235.53,175.47,60.06,PROMO-D,Invoice,false
S002665,2025-04-26,C00165,P0255,Online,West,11,180.48,0.12,1985.28,1747.05,995.82,751.23,,Card,true
S002666,2025-04-27,C00166,P0262,Partner,East,12,158.53,0.15,1902.36,1617.01,962.12,654.89,PROMO-B,ACH,false
S002667,2025-04-28,C00167,P0269,Direct,Central,13,436.50,0.18,5674.50,4653.09,2884.92,1768.17,PROMO-C,Wire,false
S002668,2025-04-01,C00168,P0276,InsideSales,South,14,44.82,0.00,627.45,627.45,404.70,222.74,PROMO-D,Invoice,false
S002669,2025-04-02,C00169,P0283,Online,West,15,246.00,0.03,3690.00,3579.30,2398.13,1181.17,PROMO-A,Card,false
S002670,2025-04-03,C00170,P0290,Partner,East,1,156.31,0.06,156.31,146.93,102.12,44.81,,ACH,false
S002671,2025-04-04,C00171,P0297,Direct,Central,2,611.00,0.09,1222.00,1112.02,800.65,311.37,PROMO-C,Wire,false
S002672,2025-04-05,C00172,P0304,InsideSales,South,3,14.80,0.12,44.41,39.08,29.11,9.97,PROMO-D,Invoice,false
S002673,2025-04-06,C00173,P0311,Online,West,4,291.00,0.15,1164.00,989.40,563.96,425.44,PROMO-A,Card,false
S002674,2025-04-07,C00174,P0318,Partner,East,5,139.87,0.18,699.35,573.47,341.21,232.25,PROMO-B,ACH,false
S002675,2025-04-08,C00175,P0325,Direct,Central,6,350.00,0.00,2100.00,2100.00,1302.00,798.00,,Wire,false
S002676,2025-05-09,C00176,P0332,InsideSales,South,7,36.03,0.03,252.23,244.66,157.81,86.85,PROMO-D,Invoice,false
S002677,2025-05-10,C00177,P0339,Online,West,8,332.76,0.06,2662.08,2502.36,1676.58,825.78,PROMO-A,Card,false
S002678,2025-05-11,C00178,P0346,Partner,East,9,124.15,0.09,1117.35,1016.79,706.67,310.12,PROMO-B,ACH,false
S002679,2025-05-12,C00179,P0353,Direct,Central,10,533.50,0.12,5335.00,4694.80,3380.26,1314.54,PROMO-C,Wire,false
S002680,2025-05-13,C00180,P0360,InsideSales,South,11,54.67,0.15,601.34,511.14,380.80,130.34,,Invoice,false
S002681,2025-05-14,C00181,P0367,Online,West,12,408.00,0.18,4896.00,4014.72,2288.39,1726.33,PROMO-A,Card,false
S002682,2025-05-15,C00182,P0374,Partner,East,13,119.77,0.00,1557.01,1557.01,926.42,630.59,PROMO-B,ACH,false
S002683,2025-05-16,C00183,P0381,Direct,Central,14,235.00,0.03,3290.00,3191.30,1978.61,1212.69,PROMO-C,Wire,false
S002684,2025-05-17,C00184,P0388,InsideSales,South,15,24.35,0.06,365.29,343.37,221.47,121.90,PROMO-D,Invoice,false
S002685,2025-05-18,C00185,P0395,Online,West,1,448.14,0.09,448.14,407.81,273.23,134.58,,Card,false
S002686,2025-05-19,C00186,P0002,Partner,East,2,45.31,0.12,90.62,79.75,55.42,24.32,PROMO-B,ACH,false
S002687,2025-05-20,C00187,P0009,Direct,Central,3,450.00,0.15,1350.00,1147.50,826.20,321.30,PROMO-C,Wire,false
S002688,2025-05-21,C00188,P0016,InsideSales,South,4,46.18,0.18,184.73,151.48,112.85,38.63,PROMO-D,Invoice,false
S002689,2025-05-22,C00189,P0023,Online,West,5,485.04,0.00,2425.20,2425.20,1382.36,1042.84,PROMO-A,Card,false
S002690,2025-05-23,C00190,P0030,Partner,East,6,204.37,0.03,1226.22,1189.43,707.71,481.72,,ACH,false
S002691,2025-05-24,C00191,P0037,Direct,Central,7,630.50,0.06,4413.50,4148.69,2572.19,1576.50,PROMO-C,Wire,false
S002692,2025-05-25,C00192,P0044,InsideSales,South,8,15.27,0.09,122.14,111.15,71.69,39.46,PROMO-D,Invoice,false
S002693,2025-05-26,C00193,P0051,Online,West,9,120.00,0.12,1080.00,950.40,636.77,313.63,PROMO-A,Card,false
S002694,2025-05-27,C00194,P0058,Partner,East,10,205.03,0.15,2050.30,1742.75,1211.21,531.54,PROMO-B,ACH,false
S002695,2025-05-28,C00195,P0065,Direct,Central,11,329.00,0.18,3619.00,2967.58,2136.66,830.92,,Wire,false
S002696,2025-05-01,C00196,P0072,InsideSales,South,12,33.90,0.00,406.83,406.83,303.09,103.74,PROMO-D,Invoice,false
S002697,2025-05-02,C00197,P0079,Online,West,13,168.78,0.03,2194.14,2128.32,1213.14,915.18,PROMO-A,Card,false
S002698,2025-05-03,C00198,P0086,Partner,East,14,187.15,0.06,2620.10,2462.89,1465.42,997.47,PROMO-B,ACH,false
S002699,2025-05-04,C00199,P0093,Direct,Central,15,550.00,0.09,8250.00,7507.50,4654.65,2852.85,PROMO-C,Wire,false
S002700,2025-05-05,C00200,P0100,InsideSales,South,1,56.33,0.12,56.33,49.57,31.97,17.60,,Invoice,false
S002701,2025-05-06,C00201,P0107,Online,West,2,214.32,0.15,428.64,364.34,244.11,120.23,PROMO-A,Card,false
S002702,2025-05-07,C00202,P0114,Partner,East,3,169.99,0.18,509.97,418.18,290.63,127.54,PROMO-B,ACH,false
S002703,2025-05-08,C00203,P0121,Direct,Central,4,242.50,0.00,970.00,970.00,698.40,271.60,PROMO-C,Wire,false
S002704,2025-05-09,C00204,P0128,InsideSales,South,5,25.12,0.03,125.59,121.82,90.76,31.06,PROMO-D,Invoice,false
S002705,2025-05-10,C00205,P0135,Online,West,6,282.00,0.06,1692.00,1590.48,906.57,683.91,,Card,false
S002706,2025-06-11,C00206,P0142,Partner,East,7,168.49,0.09,1179.43,1073.28,638.60,434.68,PROMO-B,ACH,true
S002707,2025-06-12,C00207,P0149,Direct,Central,8,423.00,0.12,3384.00,2977.92,1846.31,1131.61,PROMO-C,Wire,false
S002708,2025-06-13,C00208,P0156,InsideSales,South,9,43.45,0.15,391.07,332.41,214.41,118.01,PROMO-D,Invoice,false
S002709,2025-06-14,C00209,P0163,Online,West,10,325.92,0.18,3259.20,2672.54,1790.60,881.94,PROMO-A,Card,false
S002710,2025-06-15,C00210,P0170,Partner,East,11,151.69,0.00,1668.59,1668.59,1159.67,508.92,,ACH,false
S002711,2025-06-16,C00211,P0177,Direct,Central,12,650.00,0.03,7800.00,7566.00,5447.52,2118.48,PROMO-C,Wire,false
S002712,2025-06-17,C00212,P0184,InsideSales,South,13,15.73,0.06,204.52,192.25,143.23,49.02,PROMO-D,Invoice,false
S002713,2025-06-18,C00213,P0191,Online,West,14,366.60,0.09,5132.40,4670.48,2662.18,2008.31,PROMO-A,Card,false
S002714,2025-06-19,C00214,P0198,Partner,East,15,135.61,0.12,2034.15,1790.05,1065.08,724.97,PROMO-B,ACH,false
S002715,2025-06-20,C00215,P0205,Direct,Central,1,339.50,0.15,339.50,288.57,178.92,109.66,,Wire,false
S002716,2025-06-21,C99999,P0212,InsideSales,South,2,34.97,0.18,69.94,57.35,36.99,20.36,PROMO-D,Invoice,false
S002717,2025-06-22,C00217,P0219,Online,West,3,444.00,0.00,1332.00,1332.00,892.44,439.56,PROMO-A,Card,false
S002718,2025-06-23,C00218,P0226,Partner,East,4,131.95,0.03,527.80,511.97,355.82,156.15,PROMO-B,ACH,false
S002719,2025-06-24,C00219,P0233,Direct,Central,5,517.00,0.06,2585.00,2429.90,1749.53,680.37,PROMO-C,Wire,false
S002720,2025-06-25,C00220,P0240,InsideSales,South,6,53.00,0.09,318.01,289.39,215.60,73.80,,Invoice,false
S002721,2025-06-26,C00221,P0247,Online,West,7,483.06,0.12,3381.42,2975.65,1696.12,1279.53,PROMO-A,Card,false
S002722,2025-06-27,C00222,P0254,Partner,East,8,116.23,0.15,929.84,790.36,470.27,320.10,PROMO-B,ACH,false
S002723,2025-06-28,C00223,P0261,Direct,Central,9,250.00,0.18,2250.00,1845.00,1143.90,701.10,PROMO-C,Wire,false
S002724,2025-06-01,C00224,P0268,InsideSales,South,10,25.88,0.00,258.82,258.82,166.94,91.88,PROMO-D,Invoice,false
S002725,2025-06-02,C00225,P0275,Online,West,11,518.88,0.03,5707.68,5536.45,3709.42,1827.03,,Card,false
S002726,2025-06-03,C00226,P0282,Partner,East,12,101.23,0.06,1214.76,1141.87,793.60,348.27,PROMO-B,ACH,false
S002727,2025-06-04,C00227,P0289,Direct,Central,13,436.50,0.09,5674.50,5163.80,3717.93,1445.86,PROMO-C,Wire,false
S002728,2025-06-05,C00228,P0296,InsideSales,South,14,44.82,0.12,627.45,552.15,411.35,140.80,PROMO-D,Invoice,false
S002729,2025-06-06,C00229,P0303,Online,West,15,156.00,0.15,2340.00,1989.00,1133.73,855.27,PROMO-A,Card,false
S002730,2025-06-07,C00230,P0310,Partner,East,1,95.41,0.18,95.41,78.24,46.55,31.69,,ACH,false
S002731,2025-06-08,C00231,P0317,Direct,Central,2,611.00,0.00,1222.00,1222.00,757.64,464.36,PROMO-C,Wire,false
S002732,2025-06-09,C00232,P0324,InsideSales,South,3,14.80,0.03,44.41,43.08,27.78,15.29,PROMO-D,Invoice,false
S002733,2025-06-10,C00233,P0331,Online,West,4,203.70,0.06,814.80,765.91,513.16,252.75,PROMO-A,Card,false
S002734,2025-06-11,C00234,P0338,Partner,East,5,80.77,0.09,403.85,367.50,255.41,112.09,PROMO-B,ACH,false
S002735,2025-06-12,C00235,P0345,Direct,Central,6,350.00,0.12,2100.00,1848.00,1330.56,517.44,,Wire,false
S002736,2025-07-13,C00236,P0352,InsideSales,South,7,36.03,0.15,252.23,214.39,159.72,54.67,PROMO-D,Invoice,false
S002737,2025-07-14,C00237,P0359,Online,West,8,248.16,0.18,1985.28,1627.93,927.92,700.01,PROMO-A,Card,false
S002738,2025-07-15,C00238,P0366,Partner,East,9,66.85,0.00,601.65,601.65,357.98,243.67,PROMO-B,ACH,false
S002739,2025-07-16,C00239,P0373,Direct,Central,10,533.50,0.03,5335.00,5174.95,3208.47,1966.48,PROMO-C,Wire,false
S002740,2025-07-17,C00240,P0380,InsideSales,South,11,54.67,0.06,601.34,565.26,364.59,200.67,,Invoice,false
S002741,2025-07-18,C00241,P0387,Online,West,12,318.00,0.09,3816.00,3472.56,2326.62,1145.94,PROMO-A,Card,false
S002742,2025-07-19,C00242,P0394,Partner,East,13,58.87,0.12,765.31,673.47,468.06,205.41,PROMO-B,ACH,false
S002743,2025-07-20,C00243,P0001,Direct,Central,14,235.00,0.15,3290.00,2796.50,2013.48,783.02,PROMO-C,Wire,false
S002744,2025-07-21,C00244,P0008,InsideSales,South,15,24.35,0.18,365.29,299.54,223.15,76.38,PROMO-D,Invoice,false
S002745,2025-07-22,C00245,P0015,Online,West,1,360.84,0.00,360.84,360.84,205.68,155.16,,Card,false
S002746,2025-07-23,C00246,P0022,Partner,East,2,163.51,0.03,327.02,317.21,188.74,128.47,PROMO-B,ACH,false
S002747,2025-07-24,C00247,P0029,Direct,Central,3,450.00,0.06,1350.00,1269.00,786.78,482.22,PROMO-C,Wire,true
S002748,2025-07-25,C00248,P0036,InsideSales,South,4,46.18,0.09,184.73,168.10,108.43,59.68,PROMO-D,Invoice,false
S002749,2025-07-26,C00249,P0043,Online,West,5,400.44,0.12,2002.20,1761.94,1180.50,581.44,PROMO-A,Card,false
S002750,2025-07-27,C00250,P0050,Partner,East,6,147.07,0.15,882.42,750.06,521.29,228.77,,ACH,false
S002751,2025-07-28,C00251,P9999,Direct,Central,7,193.03,0.18,1351.21,1107.99,797.75,310.24,PROMO-C,Wire,false
S002752,2025-07-01,C00252,P0064,InsideSales,South,8,15.27,0.00,122.14,122.14,90.99,31.15,PROMO-D,Invoice,false
S002753,2025-07-02,C00253,P0071,Online,West,9,480.00,0.03,4320.00,4190.40,2388.53,1801.87,PROMO-A,Card,false
S002754,2025-07-03,C00254,P0078,Partner,East,10,144.13,0.06,1441.30,1354.82,806.12,548.70,PROMO-B,ACH,false
S002755,2025-07-04,C00255,P0085,Direct,Central,11,329.00,0.09,3619.00,3293.29,2041.84,1251.45,,Wire,false
S002756,2025-07-05,C00256,P0092,InsideSales,South,12,33.90,0.12,406.83,358.01,230.92,127.09,PROMO-D,Invoice,false
S002757,2025-07-06,C00257,P0099,Online,West,13,517.98,0.15,6733.74,5723.68,3834.86,1888.81,PROMO-A,Card,false
S002758,2025-07-07,C00258,P0106,Partner,East,14,128.05,0.18,1792.70,1470.01,1021.66,448.35,PROMO-B,ACH,false
S002759,2025-07-08,C00259,P0113,Direct,Central,15,550.00,0.00,8250.00,8250.00,5940.00,2310.00,PROMO-C,Wire,false
S002760,2025-07-09,C00260,P0120,InsideSales,South,1,56.33,0.03,56.33,54.64,40.71,13.93,,Invoice,false
S002761,2025-07-10,C00261,P0127,Online,West,2,129.72,0.06,259.44,243.87,139.01,104.87,PROMO-A,Card,false
S002762,2025-07-11,C00262,P0134,Partner,East,3,112.69,0.09,338.07,307.64,183.05,124.60,PROMO-B,ACH,false
S002763,2025-07-12,C00263,P0141,Direct,Central,4,242.50,0.12,970.00,853.60,529.23,324.37,PROMO-C,Wire,false
S002764,2025-07-13,C00264,P0148,InsideSales,South,5,25.12,0.15,125.59,106.75,68.85,37.90,PROMO-D,Invoice,false
S002765,2025-07-14,C00265,P0155,Online,West,6,192.00,0.18,1152.00,944.64,632.91,311.73,,Card,false
S002766,2025-08-15,C00266,P0162,Partner,East,7,107.59,0.00,753.13,753.13,523.43,229.70,PROMO-B,ACH,false
S002767,2025-08-16,C00267,P0169,Direct,Central,8,423.00,0.03,3384.00,3282.48,2363.39,919.09,PROMO-C,Wire,false
S002768,2025-08-17,C00268,P0176,InsideSales,South,9,43.45,0.06,391.07,367.61,273.87,93.74,PROMO-D,Invoice,false
S002769,2025-08-18,C00269,P0183,Online,West,10,238.62,0.09,2386.20,2171.44,1237.72,933.72,PROMO-A,Card,false
S002770,2025-08-19,C00270,P0190,Partner,East,11,92.59,0.12,1018.49,896.27,533.28,362.99,,ACH,false
S002771,2025-08-20,C00271,P0197,Direct,Central,12,650.00,0.15,7800.00,6630.00,4110.60,2519.40,PROMO-C,Wire,false
S002772,2025-08-21,C00272,P0204,InsideSales,South,13,15.73,0.18,204.52,167.71,108.17,59.54,PROMO-D,Invoice,false
S002773,2025-08-22,C00273,P0211,Online,West,14,282.00,0.00,3948.00,3948.00,2645.16,1302.84,PROMO-A,Card,false
S002774,2025-08-23,C00274,P0218,Partner,East,15,78.31,0.03,1174.65,1139.41,791.89,347.52,PROMO-B,ACH,false
S002775,2025-08-24,C00275,P0225,Direct,Central,1,339.50,0.06,339.50,319.13,229.77,89.36,,Wire,false
S002776,2025-08-25,C00276,P0232,InsideSales,South,2,34.97,0.09,69.94,63.64,47.41,16.23,PROMO-D,Invoice,false
S002777,2025-08-26,C00277,P0239,Online,West,3,354.00,0.12,1062.00,934.56,532.70,401.86,PROMO-A,Card,false
S002778,2025-08-27,C00278,P0246,Partner,East,4,71.05,0.15,284.20,241.57,143.73,97.84,PROMO-B,ACH,false
S002779,2025-08-28,C00279,P0253,Direct,Central,5,517.00,0.18,2585.00,2119.70,1314.21,805.49,PROMO-C,Wire,false
S002780,2025-08-01,C00280,P0260,InsideSales,South,6,53.00,0.00,318.01,318.01,205.12,112.90,,Invoice,false
S002781,2025-08-02,C00281,P0267,Online,West,7,395.76,0.03,2770.32,2687.21,1800.43,886.78,PROMO-A,Card,false
S002782,2025-08-03,C00282,P0274,Partner,East,8,57.13,0.06,457.04,429.62,298.58,131.03,PROMO-B,ACH,false
S002783,2025-08-04,C00283,P0281,Direct,Central,9,250.00,0.09,2250.00,2047.50,1474.20,573.30,PROMO-C,Wire,false
S002784,2025-08-05,C00284,P0288,InsideSales,South,10,25.88,0.12,258.82,227.77,169.69,58.08,PROMO-D,Invoice,false
S002785,2025-08-06,C00285,P0295,Online,West,11,434.28,0.15,4777.08,4060.52,2314.50,1746.02,,Card,false
S002786,2025-08-07,C00286,P0302,Partner,East,12,43.93,0.18,527.16,432.27,257.20,175.07,PROMO-B,ACH,false
S002787,2025-08-08,C00287,P0309,Direct,Central,13,436.50,0.00,5674.50,5674.50,3518.19,2156.31,PROMO-C,Wire,false
S002788,2025-08-09,C00288,P0316,InsideSales,South,14,44.82,0.03,627.45,608.62,392.56,216.06,PROMO-D,Invoice,true
S002789,2025-08-10,C00289,P0323,Online,West,15,516.00,0.06,7740.00,7275.60,4874.65,2400.95,PROMO-A,Card,false
S002790,2025-08-11,C00290,P0330,Partner,East,1,217.21,0.09,217.21,197.66,137.37,60.29,,ACH,false
S002791,2025-08-12,C00291,P0337,Direct,Central,2,611.00,0.12,1222.00,1075.36,774.26,301.10,PROMO-C,Wire,false
S002792,2025-08-13,C00292,P0344,InsideSales,South,3,14.80,0.15,44.41,37.75,28.12,9.63,PROMO-D,Invoice,false
S002793,2025-08-14,C00293,P0351,Online,West,4,116.40,0.18,465.60,381.79,217.62,164.17,PROMO-A,Card,false
S002794,2025-08-15,C00294,P0358,Partner,East,5,198.97,0.00,994.85,994.85,591.94,402.91,PROMO-B,ACH,false
S002795,2025-08-16,C00295,P0365,Direct,Central,6,350.00,0.03,2100.00,2037.00,1262.94,774.06,,Wire,false
S002796,2025-09-17,C00296,P0372,InsideSales,South,7,36.03,0.06,252.23,237.09,152.93,84.17,PROMO-D,Invoice,false
S002797,2025-09-18,C00297,P0379,Online,West,8,163.56,0.09,1308.48,1190.72,797.78,392.94,PROMO-A,Card,false
S002798,2025-09-19,C00298,P0386,Partner,East,9,181.45,0.12,1633.05,1437.08,998.77,438.31,PROMO-B,ACH,false
S002799,2025-09-20,C00299,P0393,Direct,Central,10,533.50,0.15,5335.00,4534.75,3265.02,1269.73,PROMO-C,Wire,false
S002800,2025-09-21,C00300,P0400,InsideSales,South,11,54.67,0.18,601.34,493.10,367.36,125.74,,Invoice,false
S002801,2025-09-22,C00301,P0007,Online,West,12,228.00,0.00,2736.00,2736.00,1559.52,1176.48,PROMO-A,Card,false
